"","X","tree_id","division","family","genus","species","latitude","longitude","stem_diameter_cm","height_m","crown_radius_m","height_outlier","crown_radius_outlier","reference_id","count","pft"
"25448",408737,"T_408737","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.818,148.005,15.2,13.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25449",408926,"T_408926","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.818,148.005,15.3,12.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25450",409090,"T_409090","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.818,148.005,15.4,15.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25451",409966,"T_409966","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,15.9,15.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25452",410375,"T_410375","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.818,148.005,16,13.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25453",411293,"T_411293","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,16.6,21.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25454",411294,"T_411294","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,16.6,15.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25455",412307,"T_412307","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.818,148.005,17.1,12.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25456",412593,"T_412593","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,17.3,16.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25457",413146,"T_413146","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.712,146.497,17.7,18.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25458",413152,"T_413152","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,17.7,16.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25459",413963,"T_413963","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,18.1,18.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25460",414103,"T_414103","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,18.2,15.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25461",414566,"T_414566","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,18.6,17,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25462",414567,"T_414567","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,18.6,19.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25463",415408,"T_415408","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,19.1,15.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25464",415535,"T_415535","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,19.2,20.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25465",416132,"T_416132","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,19.7,19,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25466",416758,"T_416758","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,20.1,13.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25467",416861,"T_416861","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,20.2,27.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25468",417923,"T_417923","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.67,146.502,21,18.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25469",418205,"T_418205","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,21.3,17,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25470",418495,"T_418495","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.252,147.931,21.6,16.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25471",418588,"T_418588","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,21.7,15.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25472",419099,"T_419099","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,22,35.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25473",419172,"T_419172","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,22.1,16.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25474",419266,"T_419266","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,22.2,15.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25475",419350,"T_419350","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,22.3,24.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25476",419351,"T_419351","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,22.3,21.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25477",419419,"T_419419","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,22.4,10.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25478",420299,"T_420299","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,23.2,15.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25479",420373,"T_420373","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,23.3,14.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25480",420438,"T_420438","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,23.4,19.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25481",420729,"T_420729","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,23.8,17.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25482",420730,"T_420730","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,23.8,16.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25483",420803,"T_420803","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,23.9,14.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25484",421077,"T_421077","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,24,17.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25485",421251,"T_421251","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,24.2,28.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25486",421397,"T_421397","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,24.4,17.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25487",422115,"T_422115","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,25.1,23.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25488",422263,"T_422263","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,25.3,24.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25489",422406,"T_422406","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,25.5,20.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25490",422460,"T_422460","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.712,146.497,25.6,23.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25491",422651,"T_422651","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,25.9,19,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25492",423387,"T_423387","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.67,146.502,26.9,23.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25493",423868,"T_423868","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.567,146.494,27.4,20.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25494",423936,"T_423936","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,27.5,22.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25495",423937,"T_423937","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,27.5,24,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25496",423938,"T_423938","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,27.5,29.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25497",423988,"T_423988","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,27.6,24.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25498",424481,"T_424481","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,28.3,20.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25499",424736,"T_424736","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,28.9,21.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25500",424939,"T_424939","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,29,20.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25501",425092,"T_425092","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,29.3,25.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25502",425185,"T_425185","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,29.5,18.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25503",425345,"T_425345","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,29.8,20.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25504",425622,"T_425622","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,30.1,22.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25505",425630,"T_425630","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,30.1,17,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25506",425685,"T_425685","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,30.2,23.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25507",425740,"T_425740","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,30.3,24.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25508",425835,"T_425835","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,30.5,27.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25509",425950,"T_425950","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,30.8,34.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25510",426239,"T_426239","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,31.2,29.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25511",426274,"T_426274","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,31.3,33.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25512",426315,"T_426315","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,31.4,23.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25513",426316,"T_426316","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,31.4,24.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25514",426355,"T_426355","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,31.5,27.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25515",426736,"T_426736","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,32.3,29.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25516",426776,"T_426776","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.67,146.502,32.4,20,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25517",426817,"T_426817","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,32.5,28.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25518",426855,"T_426855","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,32.6,27.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25519",427105,"T_427105","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,33,25.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25520",427107,"T_427107","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,33,27.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25521",427208,"T_427208","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.178,148.019,33.3,30,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25522",427366,"T_427366","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,33.8,27.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25523",427519,"T_427519","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,34,28.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25524",427537,"T_427537","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,34,26.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25525",427620,"T_427620","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,34.3,29.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25526",427699,"T_427699","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,34.5,30.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25527",427787,"T_427787","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,34.8,32.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25528",427949,"T_427949","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,35.1,25.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25529",428035,"T_428035","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,35.4,25.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25530",428106,"T_428106","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,35.6,25.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25531",428328,"T_428328","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,36,21.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25532",428378,"T_428378","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.529,147.993,36.2,28.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25533",428440,"T_428440","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,36.4,25.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25534",428472,"T_428472","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,36.5,21,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25535",428523,"T_428523","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,36.7,34.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25536",428552,"T_428552","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,36.8,20.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25537",428684,"T_428684","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,37,22,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25538",428814,"T_428814","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,37.5,27,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25539",428836,"T_428836","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,37.6,26.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25540",428854,"T_428854","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,37.7,23,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25541",428878,"T_428878","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,37.8,30.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25542",429000,"T_429000","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,38,23.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25543",429156,"T_429156","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,38.6,22.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25544",429307,"T_429307","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,39,37.4,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25545",429367,"T_429367","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,39.2,39,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25546",429368,"T_429368","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,39.2,36.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25547",429369,"T_429369","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,39.2,26.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25548",429389,"T_429389","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.712,146.497,39.3,33.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25549",429414,"T_429414","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,39.4,17.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25550",429442,"T_429442","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,39.5,36,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25551",429446,"T_429446","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,39.5,17.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25552",429469,"T_429469","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,39.6,30.5,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25553",429491,"T_429491","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,39.7,23.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25554",429508,"T_429508","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,39.8,32.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25555",429647,"T_429647","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,40,29.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25556",429747,"T_429747","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,40.5,33.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25557",429777,"T_429777","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,40.6,27.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25558",429968,"T_429968","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.604,147.907,41.1,28.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25559",429987,"T_429987","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.394,147.631,41.2,27.7,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25560",429994,"T_429994","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,41.2,25.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25561",430015,"T_430015","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,41.3,26.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25562",430105,"T_430105","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.394,147.631,41.8,22.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25563",430108,"T_430108","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,41.8,32.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25564",430123,"T_430123","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.67,146.502,41.9,25.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25565",430228,"T_430228","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.394,147.631,42.1,31,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25566",430316,"T_430316","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,42.5,37.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25567",430317,"T_430317","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,42.5,38.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25568",430352,"T_430352","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.178,148.019,42.7,31.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25569",430533,"T_430533","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,43.4,34.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25570",430552,"T_430552","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,43.5,34.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25571",430633,"T_430633","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-42.811,146.61,43.9,26.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25572",430688,"T_430688","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.18,147.929,44,36.1,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25573",430691,"T_430691","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,44,28.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25574",430725,"T_430725","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,44.2,40.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25575",430781,"T_430781","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,44.6,28.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25576",430782,"T_430782","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.67,146.502,44.6,31.9,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25577",430934,"T_430934","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,45.2,31.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25578",430971,"T_430971","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.604,147.907,45.4,24.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25579",431000,"T_431000","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-37.425,146.311,45.6,21.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25580",431020,"T_431020","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.604,147.907,45.7,20.2,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25581",431155,"T_431155","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.604,147.907,46.3,23,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25582",431164,"T_431164","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.367,147.603,46.3,33.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25583",431208,"T_431208","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.63,146.259,46.5,28.6,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25584",431330,"T_431330","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-41.311,147.539,47,31.3,NA,"N","N",59,87,"tall_sclerophyll_seed"
"25585",431349,"T_431349","Angiosperm","Myrtaceae","Eucalyptus","Eucalyptus delegatensis",-36.68,147.73,47.2,25.8,NA,"N","N",59,87,"tall_sclerophyll_seed"
